Entity,Code,Year,Grapes | 00000560 || Production | 005510 || tonnes
Hungary,HUN,2003,581490
Hungary,HUN,2004,788610
Hungary,HUN,2005,476248
Hungary,HUN,2006,522502
Hungary,HUN,2007,540071
Hungary,HUN,2008,570502
Hungary,HUN,2009,550000
Hungary,HUN,2010,294771
Hungary,HUN,2011,449870
Hungary,HUN,2012,356360
Hungary,HUN,2013,451110
Hungary,HUN,2014,406020
Hungary,HUN,2015,472348
Hungary,HUN,2016,476491
Hungary,HUN,2017,529592
Hungary,HUN,2018,533070
Hungary,HUN,2019,457250
Hungary,HUN,2020,435050
Hungary,HUN,2021,437750
Hungary,HUN,2022,414550
Hungary,HUN,2023,410980
India,IND,1961,70000
India,IND,1962,75000
India,IND,1963,80000
India,IND,1964,90000
India,IND,1965,100000
India,IND,1966,110000
India,IND,1967,115000
India,IND,1968,120000
India,IND,1969,125000
India,IND,1970,130000
India,IND,1971,135000
India,IND,1972,138000
India,IND,1973,140000
India,IND,1974,90000
India,IND,1975,95000
India,IND,1976,95400
India,IND,1977,150630
India,IND,1978,166000
India,IND,1979,182160
India,IND,1980,195850
India,IND,1981,208000
India,IND,1982,250000
India,IND,1983,237020
India,IND,1984,270390
India,IND,1985,275660
India,IND,1986,260000
India,IND,1987,251035
India,IND,1988,416253
India,IND,1989,374535
India,IND,1990,408170
India,IND,1991,412530
India,IND,1992,653163
India,IND,1993,700000
India,IND,1994,700000
India,IND,1995,700000
India,IND,1996,800000
India,IND,1997,810000
India,IND,1998,970000
India,IND,1999,1083000
India,IND,2000,1130000
India,IND,2001,1060000
India,IND,2002,1184200
India,IND,2003,1247800
India,IND,2004,1474800
India,IND,2005,1564700
India,IND,2006,1649600
India,IND,2007,1685300
India,IND,2008,1735000
India,IND,2009,1878000
India,IND,2010,880700
India,IND,2011,1235000
India,IND,2012,2221000
India,IND,2013,2483000
India,IND,2014,2585340
India,IND,2015,2602000
India,IND,2016,2590000
India,IND,2017,2922000
India,IND,2018,2920000
India,IND,2019,3041000
India,IND,2020,3181000
India,IND,2021,3358000
India,IND,2022,3401000
India,IND,2023,3740000
Iran,IRN,1961,420000
Iran,IRN,1962,440000
Iran,IRN,1963,460000
Iran,IRN,1964,480000
Iran,IRN,1965,500000
Iran,IRN,1966,520000
Iran,IRN,1967,550000
Iran,IRN,1968,520000
Iran,IRN,1969,603000
Iran,IRN,1970,630000
Iran,IRN,1971,650000
Iran,IRN,1972,779000
Iran,IRN,1973,804000
Iran,IRN,1974,908000
Iran,IRN,1975,910000
Iran,IRN,1976,910000
Iran,IRN,1977,917000
Iran,IRN,1978,924000
Iran,IRN,1979,924000
Iran,IRN,1980,1100000
Iran,IRN,1981,1372180
Iran,IRN,1982,1420653
Iran,IRN,1983,1421065
Iran,IRN,1984,1409205
Iran,IRN,1985,1511654
Iran,IRN,1986,1541806
Iran,IRN,1987,1519526
Iran,IRN,1988,1742532
Iran,IRN,1989,1319823
Iran,IRN,1990,1423766
Iran,IRN,1991,1612233
Iran,IRN,1992,1508011.8
Iran,IRN,1993,1839607.8
Iran,IRN,1994,1893418
Iran,IRN,1995,1845733
Iran,IRN,1996,1978354
Iran,IRN,1997,2124699
Iran,IRN,1998,2315258
Iran,IRN,1999,2342110
Iran,IRN,2000,2097157.2
Iran,IRN,2001,2517099
Iran,IRN,2002,2703792
Iran,IRN,2003,2818349.8
Iran,IRN,2004,2795918.8
Iran,IRN,2005,2963755
Iran,IRN,2006,2678417.5
Iran,IRN,2007,3325009.5
Iran,IRN,2008,1919951.6
Iran,IRN,2009,2187064.8
Iran,IRN,2010,2369026.8
Iran,IRN,2011,2426031.2
Iran,IRN,2012,2389500.8
Iran,IRN,2013,2753659.2
Iran,IRN,2014,2251551
Iran,IRN,2015,2400000
Iran,IRN,2016,1866340
Iran,IRN,2017,1765538
Iran,IRN,2018,1915050.1
Iran,IRN,2019,1945930.5
Iran,IRN,2020,1810217.8
Iran,IRN,2021,1614554.5
Iran,IRN,2022,1417944
Iran,IRN,2023,1473242
Iraq,IRQ,1961,45000
Iraq,IRQ,1962,45000
Iraq,IRQ,1963,45000
Iraq,IRQ,1964,45000
Iraq,IRQ,1965,45000
Iraq,IRQ,1966,65000
Iraq,IRQ,1967,68000
Iraq,IRQ,1968,70000
Iraq,IRQ,1969,73000
Iraq,IRQ,1970,75000
Iraq,IRQ,1971,78024
Iraq,IRQ,1972,120000
Iraq,IRQ,1973,170000
Iraq,IRQ,1974,220000
Iraq,IRQ,1975,270000
Iraq,IRQ,1976,320000
Iraq,IRQ,1977,360000
Iraq,IRQ,1978,423820
Iraq,IRQ,1979,300000
Iraq,IRQ,1980,159000
Iraq,IRQ,1981,201000
Iraq,IRQ,1982,250000
Iraq,IRQ,1983,260000
Iraq,IRQ,1984,460000
Iraq,IRQ,1985,440000
Iraq,IRQ,1986,450000
Iraq,IRQ,1987,440000
Iraq,IRQ,1988,445000
Iraq,IRQ,1989,450000
Iraq,IRQ,1990,455000
Iraq,IRQ,1991,380000
Iraq,IRQ,1992,405000
Iraq,IRQ,1993,414100
Iraq,IRQ,1994,282000
Iraq,IRQ,1995,300000
Iraq,IRQ,1996,310000
Iraq,IRQ,1997,300000
Iraq,IRQ,1998,305000
Iraq,IRQ,1999,274000
Iraq,IRQ,2000,277000
Iraq,IRQ,2001,300000
Iraq,IRQ,2002,335000
Iraq,IRQ,2003,335000
Iraq,IRQ,2004,195675.3
Iraq,IRQ,2005,185000
Iraq,IRQ,2006,185000
Iraq,IRQ,2007,184000
Iraq,IRQ,2008,203223
Iraq,IRQ,2009,194731
Iraq,IRQ,2010,212649
Iraq,IRQ,2011,226718
Iraq,IRQ,2012,241842
Iraq,IRQ,2013,270072
Iraq,IRQ,2014,251788
Iraq,IRQ,2015,93629
Iraq,IRQ,2016,94103
Iraq,IRQ,2017,99444
Iraq,IRQ,2018,123083
Iraq,IRQ,2019,420466
Iraq,IRQ,2020,421868
Iraq,IRQ,2021,427356
Iraq,IRQ,2022,343989.25
Iraq,IRQ,2023,272109.6
Ireland,IRL,2018,0
Ireland,IRL,2019,0
Ireland,IRL,2020,0
Ireland,IRL,2021,0
Ireland,IRL,2022,0
Ireland,IRL,2023,0
Israel,ISR,1961,63300
Israel,ISR,1962,72500
Israel,ISR,1963,59200
Israel,ISR,1964,83300
Israel,ISR,1965,80300
Israel,ISR,1966,76000
Israel,ISR,1967,82000
Israel,ISR,1968,71900
Israel,ISR,1969,80400
Israel,ISR,1970,60700
Israel,ISR,1971,66600
Israel,ISR,1972,81400
Israel,ISR,1973,77900
Israel,ISR,1974,74600
Israel,ISR,1975,75500
Israel,ISR,1976,77500
Israel,ISR,1977,70000
Israel,ISR,1978,76300
Israel,ISR,1979,72200
Israel,ISR,1980,76400
Israel,ISR,1981,83700
Israel,ISR,1982,86400
Israel,ISR,1983,93700
Israel,ISR,1984,91800
Israel,ISR,1985,80500
Israel,ISR,1986,82300
Israel,ISR,1987,89700
Israel,ISR,1988,89030
Israel,ISR,1989,95600
Israel,ISR,1990,95000
Israel,ISR,1991,70800
Israel,ISR,1992,87650
Israel,ISR,1993,79090
Israel,ISR,1994,80280
Israel,ISR,1995,88670
Israel,ISR,1996,89650
Israel,ISR,1997,89400
Israel,ISR,1998,88600
Israel,ISR,1999,84950
Israel,ISR,2000,101837
Israel,ISR,2001,121700
Israel,ISR,2002,125500
Israel,ISR,2003,126590
Israel,ISR,2004,139850
Israel,ISR,2005,125650
Israel,ISR,2006,125439
Israel,ISR,2007,112851
Israel,ISR,2008,96937
Israel,ISR,2009,91181
Israel,ISR,2010,95075.36
Israel,ISR,2011,89476
Israel,ISR,2012,74700
Israel,ISR,2013,70000
Israel,ISR,2014,66700
Israel,ISR,2015,66000
Israel,ISR,2016,66002
Israel,ISR,2017,68503
Israel,ISR,2018,63000
Israel,ISR,2019,57100
Israel,ISR,2020,46174
Israel,ISR,2021,60520
Israel,ISR,2022,65030
Israel,ISR,2023,62583
Italy,ITA,1961,8467000
Italy,ITA,1962,10966000
Italy,ITA,1963,8698000
Italy,ITA,1964,10358000
Italy,ITA,1965,10675000
Italy,ITA,1966,10150000
Italy,ITA,1967,11692000
Italy,ITA,1968,10320000
Italy,ITA,1969,11163000
Italy,ITA,1970,10724000
Italy,ITA,1971,10026000
Italy,ITA,1972,9458400
Italy,ITA,1973,11842000
Italy,ITA,1974,11809000
Italy,ITA,1975,10916600
Italy,ITA,1976,10546800
Italy,ITA,1977,10113700
Italy,ITA,1978,11182700
Italy,ITA,1979,13038900
Italy,ITA,1980,13244500
Italy,ITA,1981,10906000
Italy,ITA,1982,11448600
Italy,ITA,1983,12974700
Italy,ITA,1984,10751200
Italy,ITA,1985,9583700
Italy,ITA,1986,11531900
Italy,ITA,1987,11504770
Italy,ITA,1988,9545480
Italy,ITA,1989,9449110
Italy,ITA,1990,8438000
Italy,ITA,1991,9397410
Italy,ITA,1992,10624696
Italy,ITA,1993,9750240
Italy,ITA,1994,9321668
Italy,ITA,1995,8447720
Italy,ITA,1996,9464542
Italy,ITA,1997,8057540
Italy,ITA,1998,9256801
Italy,ITA,1999,9361924
Italy,ITA,2000,8869500
Italy,ITA,2001,8988400
Italy,ITA,2002,7393880
Italy,ITA,2003,7482936
Italy,ITA,2004,8691970
Italy,ITA,2005,8553576
Italy,ITA,2006,8326688
Italy,ITA,2007,7392543
Italy,ITA,2008,7793301
Italy,ITA,2009,8242500
Italy,ITA,2010,7787800
Italy,ITA,2011,7444881
Italy,ITA,2012,6918044
Italy,ITA,2013,8010364
Italy,ITA,2014,6930794.5
Italy,ITA,2015,7915007.5
Italy,ITA,2016,8201913.5
Italy,ITA,2017,7169745
Italy,ITA,2018,8513640
Italy,ITA,2019,7900120
Italy,ITA,2020,8222360
Italy,ITA,2021,8149400
Italy,ITA,2022,8437970
Italy,ITA,2023,6668830
Japan,JPN,1961,174500
Japan,JPN,1962,194200
Japan,JPN,1963,176700
Japan,JPN,1964,207400
Japan,JPN,1965,224700
Japan,JPN,1966,230300
Japan,JPN,1967,264100
Japan,JPN,1968,269000
Japan,JPN,1969,244000
Japan,JPN,1970,234200
Japan,JPN,1971,242400
Japan,JPN,1972,268700
Japan,JPN,1973,271000
Japan,JPN,1974,294900
Japan,JPN,1975,284200
Japan,JPN,1976,304100
Japan,JPN,1977,326500
Japan,JPN,1978,327700
Japan,JPN,1979,352000
Japan,JPN,1980,323200
Japan,JPN,1981,309900
Japan,JPN,1982,338300
Japan,JPN,1983,323700
Japan,JPN,1984,310400
Japan,JPN,1985,311300
Japan,JPN,1986,301900
Japan,JPN,1987,307900
Japan,JPN,1988,295700
Japan,JPN,1989,275100
Japan,JPN,1990,276100
Japan,JPN,1991,270800
Japan,JPN,1992,276100
Japan,JPN,1993,259900
Japan,JPN,1994,245700
Japan,JPN,1995,250300
Japan,JPN,1996,243900
Japan,JPN,1997,251300
Japan,JPN,1998,232900
Japan,JPN,1999,242000
Japan,JPN,2000,237500
Japan,JPN,2001,225400
Japan,JPN,2002,231700
Japan,JPN,2003,220800
Japan,JPN,2004,205600
Japan,JPN,2005,219900
Japan,JPN,2006,210500
Japan,JPN,2007,209100
Japan,JPN,2008,201000
Japan,JPN,2009,202200
Japan,JPN,2010,184800
Japan,JPN,2011,172600
Japan,JPN,2012,198300
Japan,JPN,2013,189700
Japan,JPN,2014,189200
Japan,JPN,2015,180500
Japan,JPN,2016,179200
Japan,JPN,2017,176100
Japan,JPN,2018,174700
Japan,JPN,2019,172700
Japan,JPN,2020,163400
Japan,JPN,2021,165100
Japan,JPN,2022,162600
Japan,JPN,2023,167000
Jordan,JOR,1961,78400
Jordan,JOR,1962,79000
Jordan,JOR,1963,58700
Jordan,JOR,1964,76900
Jordan,JOR,1965,79200
Jordan,JOR,1966,79690
Jordan,JOR,1967,71676
Jordan,JOR,1968,30500
Jordan,JOR,1969,14234
Jordan,JOR,1970,26280
Jordan,JOR,1971,18647
Jordan,JOR,1972,18155
Jordan,JOR,1973,22244
Jordan,JOR,1974,17831
Jordan,JOR,1975,11100
Jordan,JOR,1976,13688
Jordan,JOR,1977,33802
Jordan,JOR,1978,45358
Jordan,JOR,1979,22996
Jordan,JOR,1980,18188
Jordan,JOR,1981,25773
Jordan,JOR,1982,26795
Jordan,JOR,1983,25800
Jordan,JOR,1984,8616
Jordan,JOR,1985,26200
Jordan,JOR,1986,23186
Jordan,JOR,1987,18610
Jordan,JOR,1988,21535
Jordan,JOR,1989,21841
Jordan,JOR,1990,45726
Jordan,JOR,1991,39130
Jordan,JOR,1992,50160
Jordan,JOR,1993,35204
Jordan,JOR,1994,26358
Jordan,JOR,1995,24293
Jordan,JOR,1996,21866
Jordan,JOR,1997,18281
Jordan,JOR,1998,17863
Jordan,JOR,1999,18224
Jordan,JOR,2000,23909
Jordan,JOR,2001,58009
Jordan,JOR,2002,34773
Jordan,JOR,2003,28072
Jordan,JOR,2004,32408
Jordan,JOR,2005,34452
Jordan,JOR,2006,32184
Jordan,JOR,2007,27604
Jordan,JOR,2008,26370
Jordan,JOR,2009,34475
Jordan,JOR,2010,29683
Jordan,JOR,2011,38371
Jordan,JOR,2012,35668
Jordan,JOR,2013,35160
Jordan,JOR,2014,34571
Jordan,JOR,2015,62265
Jordan,JOR,2016,62328
Jordan,JOR,2017,53509
Jordan,JOR,2018,59755
Jordan,JOR,2019,53886
Jordan,JOR,2020,43003
Jordan,JOR,2021,39361
Jordan,JOR,2022,46103.2
Jordan,JOR,2023,39543
Kazakhstan,KAZ,1992,63000
Kazakhstan,KAZ,1993,39800
Kazakhstan,KAZ,1994,36900
Kazakhstan,KAZ,1995,68320
Kazakhstan,KAZ,1996,37090
Kazakhstan,KAZ,1997,36480
Kazakhstan,KAZ,1998,10210
Kazakhstan,KAZ,1999,26800
Kazakhstan,KAZ,2000,61600
Kazakhstan,KAZ,2001,43238
Kazakhstan,KAZ,2002,26275
Kazakhstan,KAZ,2003,28029
Kazakhstan,KAZ,2004,53196
Kazakhstan,KAZ,2005,52300
Kazakhstan,KAZ,2006,48710
Kazakhstan,KAZ,2007,43090
Kazakhstan,KAZ,2008,33460
Kazakhstan,KAZ,2009,55720
Kazakhstan,KAZ,2010,56350
Kazakhstan,KAZ,2011,57100
Kazakhstan,KAZ,2012,71700
Kazakhstan,KAZ,2013,68050
Kazakhstan,KAZ,2014,70327
Kazakhstan,KAZ,2015,63401
Kazakhstan,KAZ,2016,75041
Kazakhstan,KAZ,2017,81223
Kazakhstan,KAZ,2018,88546.51
Kazakhstan,KAZ,2019,90404.59
Kazakhstan,KAZ,2020,95060.95
Kazakhstan,KAZ,2021,87035.16
Kazakhstan,KAZ,2022,82727.49
Kazakhstan,KAZ,2023,63501.72
Kuwait,KWT,1961,0
Kuwait,KWT,1962,0
Kuwait,KWT,1963,0
Kuwait,KWT,1964,0
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,3
Kuwait,KWT,1969,5
Kuwait,KWT,1970,9
Kuwait,KWT,1971,9
Kuwait,KWT,1972,11
Kuwait,KWT,1973,11
Kuwait,KWT,1974,12
Kuwait,KWT,1975,11
Kuwait,KWT,1976,12
Kuwait,KWT,1977,21
Kuwait,KWT,1978,20
Kuwait,KWT,1979,12
Kuwait,KWT,1980,20
Kuwait,KWT,1981,18
Kuwait,KWT,1982,16
Kuwait,KWT,1983,14
Kuwait,KWT,1984,12
Kuwait,KWT,1985,12
Kuwait,KWT,1986,28
Kuwait,KWT,1987,25
Kuwait,KWT,1988,25
Kuwait,KWT,1989,25
Kuwait,KWT,1990,20
Kuwait,KWT,1991,6
Kuwait,KWT,1992,1
Kuwait,KWT,1993,6
Kuwait,KWT,1994,5
Kuwait,KWT,1995,5
Kuwait,KWT,1996,6
Kuwait,KWT,1997,6
Kuwait,KWT,1998,6
Kuwait,KWT,1999,2
Kuwait,KWT,2000,3
Kuwait,KWT,2001,6
Kuwait,KWT,2002,9
Kuwait,KWT,2003,6
Kuwait,KWT,2004,8
Kuwait,KWT,2005,9
Kuwait,KWT,2006,11
Kuwait,KWT,2007,18
Kuwait,KWT,2008,20
Kuwait,KWT,2009,35.9
Kuwait,KWT,2010,43.3
Kuwait,KWT,2011,117
Kuwait,KWT,2012,67
Kuwait,KWT,2013,96
Kuwait,KWT,2014,92
Kuwait,KWT,2015,117
Kuwait,KWT,2016,119
Kuwait,KWT,2017,144
Kuwait,KWT,2018,214
Kuwait,KWT,2019,146.08
Kuwait,KWT,2020,167
Kuwait,KWT,2021,190
Kuwait,KWT,2022,200.99
Kuwait,KWT,2023,219.58
Kyrgyzstan,KGZ,1992,31000
Kyrgyzstan,KGZ,1993,9200
Kyrgyzstan,KGZ,1994,17600
Kyrgyzstan,KGZ,1995,19700
Kyrgyzstan,KGZ,1996,14300
Kyrgyzstan,KGZ,1997,22751
Kyrgyzstan,KGZ,1998,17218
Kyrgyzstan,KGZ,1999,18088
Kyrgyzstan,KGZ,2000,26489
Kyrgyzstan,KGZ,2001,27445
Kyrgyzstan,KGZ,2002,17650
Kyrgyzstan,KGZ,2003,11705
Kyrgyzstan,KGZ,2004,14597
Kyrgyzstan,KGZ,2005,11392
Kyrgyzstan,KGZ,2006,14721
Kyrgyzstan,KGZ,2007,14874
Kyrgyzstan,KGZ,2008,10491
Kyrgyzstan,KGZ,2009,12276
Kyrgyzstan,KGZ,2010,4509
Kyrgyzstan,KGZ,2011,6697
Kyrgyzstan,KGZ,2012,7850
Kyrgyzstan,KGZ,2013,8106
Kyrgyzstan,KGZ,2014,8473
Kyrgyzstan,KGZ,2015,5726
Kyrgyzstan,KGZ,2016,8585.8
Kyrgyzstan,KGZ,2017,8607
Kyrgyzstan,KGZ,2018,8774
Kyrgyzstan,KGZ,2019,8856.9
Kyrgyzstan,KGZ,2020,9268
Kyrgyzstan,KGZ,2021,7404
Kyrgyzstan,KGZ,2022,7331
Kyrgyzstan,KGZ,2023,5111
Land Locked Developing Countries (FAO),,1961,242000
Land Locked Developing Countries (FAO),,1962,245000
Land Locked Developing Countries (FAO),,1963,246000
Land Locked Developing Countries (FAO),,1964,286700
Land Locked Developing Countries (FAO),,1965,309200
Land Locked Developing Countries (FAO),,1966,337300
Land Locked Developing Countries (FAO),,1967,396800
Land Locked Developing Countries (FAO),,1968,398200
Land Locked Developing Countries (FAO),,1969,402900
Land Locked Developing Countries (FAO),,1970,388400
Land Locked Developing Countries (FAO),,1971,319100
Land Locked Developing Countries (FAO),,1972,391600
Land Locked Developing Countries (FAO),,1973,414560
Land Locked Developing Countries (FAO),,1974,438250
Land Locked Developing Countries (FAO),,1975,452850
Land Locked Developing Countries (FAO),,1976,507465
Land Locked Developing Countries (FAO),,1977,466620
Land Locked Developing Countries (FAO),,1978,482222
Land Locked Developing Countries (FAO),,1979,484491
Land Locked Developing Countries (FAO),,1980,503113
Land Locked Developing Countries (FAO),,1981,499193
Land Locked Developing Countries (FAO),,1982,488835
Land Locked Developing Countries (FAO),,1983,480050
Land Locked Developing Countries (FAO),,1984,462946
Land Locked Developing Countries (FAO),,1985,451189
Land Locked Developing Countries (FAO),,1986,408217
Land Locked Developing Countries (FAO),,1987,401137
Land Locked Developing Countries (FAO),,1988,406053
Land Locked Developing Countries (FAO),,1989,408336
Land Locked Developing Countries (FAO),,1990,407884
Land Locked Developing Countries (FAO),,1991,394927
Land Locked Developing Countries (FAO),,1992,2956524
Land Locked Developing Countries (FAO),,1993,2600690.5
Land Locked Developing Countries (FAO),,1994,2404913
Land Locked Developing Countries (FAO),,1995,2865884.8
Land Locked Developing Countries (FAO),,1996,2551740.2
Land Locked Developing Countries (FAO),,1997,2025244.2
Land Locked Developing Countries (FAO),,1998,1759164.5
Land Locked Developing Countries (FAO),,1999,1882305
Land Locked Developing Countries (FAO),,2000,2536402.2
Land Locked Developing Countries (FAO),,2001,2283208.5
Land Locked Developing Countries (FAO),,2002,2209995.2
Land Locked Developing Countries (FAO),,2003,2189590.2
Land Locked Developing Countries (FAO),,2004,2560232
Land Locked Developing Countries (FAO),,2005,2514905
Land Locked Developing Countries (FAO),,2006,2693590.8
Land Locked Developing Countries (FAO),,2007,2927015.8
Land Locked Developing Countries (FAO),,2008,2756394.2
Land Locked Developing Countries (FAO),,2009,3048732.8
Land Locked Developing Countries (FAO),,2010,2966948.2
Land Locked Developing Countries (FAO),,2011,3313256
Land Locked Developing Countries (FAO),,2012,3509739.2
Land Locked Developing Countries (FAO),,2013,3817318
Land Locked Developing Countries (FAO),,2014,3986250.8
Land Locked Developing Countries (FAO),,2015,4384711
Land Locked Developing Countries (FAO),,2016,4397005.5
Land Locked Developing Countries (FAO),,2017,4434369.5
Land Locked Developing Countries (FAO),,2018,4636556
Land Locked Developing Countries (FAO),,2019,4758889.5
Land Locked Developing Countries (FAO),,2020,4588222.5
Land Locked Developing Countries (FAO),,2021,4623050.5
Land Locked Developing Countries (FAO),,2022,4633731
Land Locked Developing Countries (FAO),,2023,4673136
Latvia,LVA,2023,0
Least Developed Countries (FAO),,1961,245550
Least Developed Countries (FAO),,1962,245550
Least Developed Countries (FAO),,1963,246200
Least Developed Countries (FAO),,1964,286200
Least Developed Countries (FAO),,1965,308800
Least Developed Countries (FAO),,1966,338300
Least Developed Countries (FAO),,1967,396300
Least Developed Countries (FAO),,1968,400650
Least Developed Countries (FAO),,1969,409299
Least Developed Countries (FAO),,1970,380424
Least Developed Countries (FAO),,1971,330538
Least Developed Countries (FAO),,1972,402677
Least Developed Countries (FAO),,1973,427877
Least Developed Countries (FAO),,1974,447226
Least Developed Countries (FAO),,1975,475945
Least Developed Countries (FAO),,1976,530965
Least Developed Countries (FAO),,1977,497019
Least Developed Countries (FAO),,1978,504294
Least Developed Countries (FAO),,1979,506583
Least Developed Countries (FAO),,1980,530952
Least Developed Countries (FAO),,1981,536163
Least Developed Countries (FAO),,1982,529556
Least Developed Countries (FAO),,1983,524392
Least Developed Countries (FAO),,1984,519247
Least Developed Countries (FAO),,1985,508753
